store_id,store_name,brand,zip5,city,logo_url,logo_source
BID|PR0090206,Tea Talk Bubble Tea Cafe,Tea Talk Bubble Tea Cafe,98074,SAMMAMISH,https://ui-avatars.com/api/?name=Tea+Talk+Bubble+Tea+Cafe&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
MANUAL|TEAFAIRY_TEA_HOUSE_REDMOND_98052,TEAFAIRY TEA HOUSE,TeaFairy Tea House,98052,REDMOND,https://ui-avatars.com/api/?name=TeaFairy+Tea+House&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0092388,Teazzi Tea Shop,Teazzi,98040,MERCER ISLAND,https://ui-avatars.com/api/?name=Teazzi&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0011020,TEEWS,Teews Barkery,98133,SHORELINE,https://ui-avatars.com/api/?name=Teews+Barkery&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
MANUAL|TEEWS_BAKERY_BELLEVUE_98008,TEEWS BAKERY,Teews Barkery,98008,BELLEVUE,https://ui-avatars.com/api/?name=Teews+Barkery&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0091769,"THE ALLEY, IT'S TIME FOR TEA",The Alley,98104,SEATTLE,https://logo.clearbit.com/the-alley.us,clearbit_domain
BID|PR0090397,TIGER SUGAR SEATTLE,Tiger Sugar,98101,SEATTLE,https://ui-avatars.com/api/?name=Tiger+Sugar&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0087800,TIMELESS TEA,Timeless Tea,98105,SEATTLE,https://logo.clearbit.com/timelesstea.com,clearbit_domain
BID|PR0087973,TIMELESS TEA DESSERT CAFE,Timeless Tea,98007,BELLEVUE,https://logo.clearbit.com/timelesstea.com,clearbit_domain
BID|PR0090952,Timeless Tea Dessert Cafe,Timeless Tea,98027,ISSAQUAH,https://logo.clearbit.com/timelesstea.com,clearbit_domain
BID|PR0089583,UG TEA - BELLEVUE,UG Tea,98004,BELLEVUE,https://ui-avatars.com/api/?name=UG+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0093071,Vale Coffee and Matcha #2,Vale Matcha,98106,SEATTLE,https://ui-avatars.com/api/?name=Vale+Matcha&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0093070,Vale Matcha and Coffee,Vale Matcha,98106,SEATTLE,https://ui-avatars.com/api/?name=Vale+Matcha&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090514,XING FU TANG,Xing Fu Tang,98101,SEATTLE,https://logo.clearbit.com/xingfutang.com,clearbit_domain
BID|PR0091289,YAN TEA,Yan Tea,98105,SEATTLE,https://ui-avatars.com/api/?name=Yan+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0088253,YI FANG TAIWAN FRUIT TEA,Yi Fang Taiwan Fruit Tea,98105,SEATTLE,https://logo.clearbit.com/yifangteausa.com,clearbit_domain
BID|PR0087884,YIFANG TAIWAN FRUIT TEA,Yi Fang Taiwan Fruit Tea,98052,REDMOND,https://logo.clearbit.com/yifangteausa.com,clearbit_domain
BID|PR0050040,YIFANG TAIWAN FRUIT TEA,Yi Fang Taiwan Fruit Tea,98104,SEATTLE,https://logo.clearbit.com/yifangteausa.com,clearbit_domain
BID|PR0092398,YOUNG TEA,Young Tea,98005,BELLEVUE,https://ui-avatars.com/api/?name=Young+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090057,YOUNG TEA,Young Tea,98103,SEATTLE,https://ui-avatars.com/api/?name=Young+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
